% Model,VAM_UC_-_dispersivity_0-029m_-_2017-05-30.mph
% Version,COMSOL 5.3.0.223
% Date,"May 30 2017, 14:56"
% Table,Table 1 (c_n - point_4) - Point Evaluation 1 - c_n (c_n)
% Time (s),"Concentration (kg/m^3), Point: 4"
451000,0.0014556678994883227
452000,0.0014428169165766214
453000,0.0014300813708847632
454000,0.0014174602194956002
455000,0.0014049524194919849
456000,0.0013925569279567688
457000,0.0013802727019728057
458000,0.0013680986986229465
459000,0.0013560338749900442
460000,0.0013440771881569511
461000,0.0013322275952065191
462000,0.0013204840532216012
463000,0.001308845519285049
464000,0.0012973109504797159
465000,0.0012858793038884526
466000,0.001274549536594113
467000,0.0012633206056795485
468000,0.0012521914682276118
469000,0.0012411610813211548
470000,0.0012302284020430305
471000,0.0012193923874760904
472000,0.0012086519947031877
473000,0.001198006180807174
474000,0.0011874539028709024
475000,0.0011769941179772241
476000,0.0011666257832089921
477000,0.001156347855649059
478000,0.0011461592923802766
479000,0.0011360590504854975
480000,0.0011260460870475737
481000,0.001116119359149358
482000,0.0011062778238737025
483000,0.0010965204383034594
484000,0.0010868461595214811
485000,0.00107725394461062
486000,0.0010677427506537282
487000,0.0010583115347336583
488000,0.0010489592539332624
489000,0.001039684865335393
490000,0.0010304873260229023
491000,0.0010213655930786428
492000,0.0010124033456511503
493000,0.0010036170973502193
494000,9.949160380119033E-4
495000,9.862994035143638E-4
496000,9.777664297357619E-4
497000,9.693163525542595E-4
498000,9.609484078480179E-4
499000,9.526618314951988E-4
500000,9.444558593739635E-4
501000,9.363297273624736E-4
502000,9.282826713388906E-4
503000,9.20313927181376E-4
504000,9.124227307680913E-4
505000,9.04608317977198E-4
506000,8.968699246868576E-4
507000,8.892067867752317E-4
508000,8.816181401204815E-4
509000,8.741032206007689E-4
510000,8.666612640942552E-4
511000,8.592915064791018E-4
512000,8.519931836334702E-4
513000,8.447655314355224E-4
514000,8.376077857634193E-4
515000,8.305191824953226E-4
516000,8.234989575093939E-4
517000,8.165463466837948E-4
518000,8.096605858966861E-4
519000,8.028409110262302E-4
520000,7.960865579505883E-4
521000,7.893967625479218E-4
522000,7.827707606963923E-4
523000,7.762077882741611E-4
524000,7.697070811593899E-4
525000,7.632678752302402E-4
526000,7.568894063648735E-4
527000,7.505709104414512E-4
528000,7.443116233381348E-4
529000,7.381107809330858E-4
530000,7.319676191044659E-4
531000,7.258813737304364E-4
532000,7.19851280689159E-4
533000,7.138765758587951E-4
534000,7.079564951175058E-4
535000,7.020975193757506E-4
536000,6.963835292863E-4
537000,6.907286224134967E-4
538000,6.851321864358495E-4
539000,6.795936090318682E-4
540000,6.741122778800619E-4
541000,6.686875806589398E-4
542000,6.633189050470115E-4
543000,6.580056387227858E-4
544000,6.527471693647726E-4
545000,6.475428846514808E-4
546000,6.423921722614198E-4
547000,6.37294419873099E-4
548000,6.322490151650274E-4
549000,6.272553458157147E-4
550000,6.223127995036701E-4
551000,6.174207639074025E-4
552000,6.125786267054217E-4
553000,6.077857755762369E-4
554000,6.030415981983573E-4
555000,5.983454822502923E-4
556000,5.936968154105509E-4
557000,5.890949853576428E-4
558000,5.845393797700771E-4
559000,5.800293863263632E-4
560000,5.755643927050102E-4
561000,5.711437865845277E-4
562000,5.667669556434247E-4
563000,5.624332875602108E-4
564000,5.581421700133949E-4
565000,5.538929906814868E-4
566000,5.496851372429955E-4
567000,5.455179973764303E-4
568000,5.413909587603005E-4
569000,5.373034090731156E-4
570000,5.332547359933847E-4
571000,5.292443271996171E-4
572000,5.252715703703223E-4
573000,5.213358531840094E-4
574000,5.174365633191877E-4
575000,5.135730884543666E-4
576000,5.097448162680553E-4
577000,5.059511344387633E-4
578000,5.021914306449997E-4
579000,4.98465092565274E-4
580000,4.947715078780951E-4
581000,4.911100642619729E-4
582000,4.8748014939541633E-4
583000,4.838811509569347E-4
584000,4.8031245662503725E-4
585000,4.7677345407823345E-4
586000,4.732635309950327E-4
587000,4.69782075053944E-4
588000,4.6632847393347673E-4
589000,4.629021153121403E-4
590000,4.59502386868444E-4
591000,4.561286762808972E-4
592000,4.5278037122800896E-4
593000,4.4945685938828876E-4
594000,4.461575284402459E-4
595000,4.4288176606238963E-4
596000,4.3962895993322927E-4
597000,4.363984977312741E-4
598000,4.3318976713503356E-4
599000,4.3000215582301673E-4
600000,4.26835051473733E-4
601000,4.236878417656918E-4
602000,4.205599143774022E-4
603000,4.174506569873737E-4
604000,4.1435945727411554E-4
605000,4.1128570291613703E-4
606000,4.0822878159194737E-4
607000,4.05188080980056E-4
608000,4.021629887589721E-4
609000,3.991528926072051E-4
610000,3.961571802032642E-4
611000,3.931752392256588E-4
612000,3.902064573528982E-4
613000,3.8725022226349153E-4
614000,3.8430592163594826E-4
615000,3.8137294314877755E-4
616000,3.7845067448048894E-4
617000,3.7553850330959145E-4
618000,3.726358173145946E-4
619000,3.6974200417400765E-4
620000,3.6685645156633975E-4
621000,3.639785471701004E-4
622000,3.6122455485534385E-4
623000,3.5879526065658943E-4
624000,3.563882885327789E-4
625000,3.5400325046676254E-4
626000,3.51639758441391E-4
627000,3.4929742443951466E-4
628000,3.469758604439839E-4
629000,3.4467467843764927E-4
630000,3.423934904033611E-4
631000,3.4013190832396994E-4
632000,3.3788954418232617E-4
633000,3.3566600996128037E-4
634000,3.334609176436829E-4
635000,3.312738792123842E-4
636000,3.2910450665023477E-4
637000,3.2695241194008505E-4
638000,3.248172070647854E-4
639000,3.2269850400718636E-4
640000,3.2059591475013834E-4
641000,3.185090512764919E-4
642000,3.1643752556909734E-4
643000,3.143809496108052E-4
644000,3.123389353844659E-4
645000,3.103110948729299E-4
646000,3.0829704005904757E-4
647000,3.0629638292566964E-4
648000,3.043087354556462E-4
649000,3.0233370963182786E-4
650000,3.003709174370651E-4
651000,2.984199708542084E-4
652000,2.9648048186610817E-4
653000,2.9455206245561474E-4
654000,2.926343246055787E-4
655000,2.907268802988505E-4
656000,2.8882934151828056E-4
657000,2.869413202467193E-4
658000,2.850624284670172E-4
659000,2.8319227816202475E-4
660000,2.813304813145924E-4
661000,2.794766499075705E-4
662000,2.776303959238096E-4
663000,2.7579133134616E-4
664000,2.739590681574724E-4
665000,2.7213321834059705E-4
666000,2.703133938783845E-4
667000,2.6849920675368514E-4
668000,2.6669026894934954E-4
669000,2.6488619244822797E-4
670000,2.63086589233171E-4
671000,2.6129107128702904E-4
672000,2.594992505926526E-4
673000,2.57710739132892E-4
674000,2.559251488905978E-4
675000,2.541420918486205E-4
676000,2.5236117998981043E-4
677000,2.5058202529701807E-4
678000,2.4880423975309394E-4
679000,2.4702743534088837E-4
680000,2.45251224043252E-4
681000,2.4347521784303506E-4
682000,2.4169902872308815E-4
683000,2.3992226866626165E-4
684000,2.3814454965540604E-4
685000,2.3636548367337174E-4
686000,2.345846827030093E-4
687000,2.3280175872716905E-4
688000,2.310163237287015E-4
689000,2.2922798969045712E-4
690000,2.2743636859528626E-4
691000,2.2564107242603948E-4
692000,2.2384171316556722E-4
693000,2.220379027967199E-4
694000,2.2022925330234794E-4
695000,2.1841537666530186E-4
696000,2.1671839051293386E-4
697000,2.153393265377974E-4
698000,2.1397124069233686E-4
699000,2.1261396332028813E-4
700000,2.112673247653873E-4
701000,2.099311553713703E-4
702000,2.0860528548197316E-4
703000,2.072895454409318E-4
704000,2.059837655919823E-4
705000,2.0468777627886058E-4
706000,2.0340140784530272E-4
707000,2.021244906350446E-4
708000,2.008568549918222E-4
709000,1.9959833125937163E-4
710000,1.9834874978142883E-4
711000,1.9710794090172973E-4
712000,1.958757349640104E-4
713000,1.946519623120068E-4
714000,1.934364532894549E-4
715000,1.9222903824009076E-4
716000,1.9102954750765028E-4
717000,1.8983781143586944E-4
718000,1.8865366036848434E-4
719000,1.8747692464923089E-4
720000,1.8630743462184514E-4
721000,1.8514502063006298E-4
722000,1.8398951301762048E-4
723000,1.828407421282536E-4
724000,1.816985383056984E-4
725000,1.8056273189369078E-4
726000,1.7943315323596675E-4
727000,1.7830963267626235E-4
728000,1.7719200055831347E-4
729000,1.7608008722585616E-4
730000,1.7497372302262648E-4
731000,1.7387273829236034E-4
732000,1.7277696337879368E-4
733000,1.7168622862566261E-4
734000,1.7060036437670307E-4
735000,1.6951920097565103E-4
736000,1.6844256876624245E-4
737000,1.673702980922134E-4
738000,1.6630221929729984E-4
739000,1.6523816272523778E-4
740000,1.6417795871976313E-4
741000,1.6312143762461196E-4
742000,1.6206842978352026E-4
743000,1.6101876554022395E-4
744000,1.599722752384591E-4
745000,1.5892878922196165E-4
746000,1.5788813783446763E-4
747000,1.5685015141971297E-4
748000,1.5581466032143373E-4
749000,1.5478149488336583E-4
750000,1.5375048544924533E-4
751000,1.5272146236280817E-4
752000,1.5169425596779035E-4
753000,1.506686966079279E-4
754000,1.4964461462695677E-4
755000,1.4862184036861295E-4
756000,1.4760020417663245E-4
757000,1.4657953639475124E-4
758000,1.4555966736670532E-4
759000,1.4454042743623067E-4
760000,1.4352164694706327E-4
761000,1.425031562429392E-4
762000,1.414847856675943E-4
763000,1.404663655647647E-4
764000,1.3944772627818634E-4
765000,1.3842869815159517E-4
766000,1.374091115287272E-4
767000,1.3638879675331844E-4
768000,1.353675841691049E-4
769000,1.3434530411982252E-4
770000,1.3333817014582103E-4
771000,1.3237395189481249E-4
772000,1.3141407798887287E-4
773000,1.304585484280022E-4
774000,1.2950736321220053E-4
775000,1.285605223414678E-4
776000,1.2761802581580405E-4
777000,1.2667987363520924E-4
778000,1.2574606579968342E-4
779000,1.2481660230922653E-4
780000,1.2389148316383863E-4
781000,1.229707083635197E-4
782000,1.2205427790826971E-4
783000,1.2114219179808868E-4
784000,1.2023445003297665E-4
785000,1.1933105261293357E-4
786000,1.1843199953795943E-4
787000,1.1753729080805427E-4
788000,1.1664692642321807E-4
789000,1.1576090638345085E-4
790000,1.1487923068875257E-4
791000,1.1400189933912324E-4
792000,1.1312891233456291E-4
793000,1.1226026967507153E-4
794000,1.1139597136064913E-4
795000,1.1053601739129567E-4
796000,1.0968040776701116E-4
797000,1.0882914248779564E-4
798000,1.079822215536491E-4
799000,1.0713964496457147E-4
800000,1.0630141272056283E-4
801000,1.0546752482162316E-4
802000,1.0463798126775246E-4
803000,1.0381278205895071E-4
804000,1.029919271952179E-4
805000,1.0217541667655409E-4
806000,1.0136325050295925E-4
807000,1.0055542867443334E-4
808000,9.975195119097642E-5
809000,9.895281805258845E-5
810000,9.815802925926945E-5
811000,9.736758481101943E-5
812000,9.658148470783835E-5
813000,9.579972894972622E-5
814000,9.502231753668309E-5
815000,9.42492504687089E-5
816000,9.348052774580366E-5
817000,9.27161493679674E-5
818000,9.195611533520012E-5
819000,9.120042564750179E-5
820000,9.044908030487241E-5
821000,8.9702079307312E-5
822000,8.895942265482057E-5
823000,8.822111034739808E-5
824000,8.748714238504456E-5
825000,8.675751876776001E-5
826000,8.603223949554443E-5
827000,8.531130456839782E-5
828000,8.459471398632014E-5
829000,8.388246774931145E-5
830000,8.317456585737172E-5
831000,8.247100831050095E-5
832000,8.177179510869912E-5
833000,8.107692625196629E-5
834000,8.03864017403024E-5
835000,7.970022157370749E-5
836000,7.901838575218152E-5
837000,7.834089427572454E-5
838000,7.766774714433651E-5
839000,7.699894435801744E-5
840000,7.633448591676734E-5
841000,7.567437182058621E-5
842000,7.501860206947403E-5
843000,7.436717666343082E-5
844000,7.372039008119515E-5
845000,7.30786734088146E-5
846000,7.244132807347281E-5
847000,7.180835407516979E-5
848000,7.117975141390551E-5
849000,7.055552008968E-5
850000,6.993566010249323E-5
851000,6.932017145234523E-5
852000,6.8709054139236E-5
853000,6.810230816316552E-5
854000,6.74999335241338E-5
855000,6.690193022214083E-5
856000,6.630829825718661E-5
857000,6.571903762927117E-5
858000,6.51341483383945E-5
859000,6.455363038455656E-5
860000,6.397748376775738E-5
861000,6.340570848799697E-5
862000,6.283830454527531E-5
863000,6.22752719395924E-5
864000,6.171661067094826E-5
865000,6.116232073934288E-5
866000,6.0612402144776255E-5
867000,6.006685488724839E-5
868000,5.95256789667593E-5
869000,5.898887438330894E-5
870000,5.845644113689735E-5
871000,5.792837922752451E-5
872000,5.740468865519044E-5
873000,5.688536941989512E-5
874000,5.637042152163856E-5
875000,5.5859844960420766E-5
876000,5.5353639736241713E-5
877000,5.485180584910143E-5
878000,5.43543432989999E-5
879000,5.386125208593713E-5
880000,5.3372532209913127E-5
881000,5.288818367092787E-5
882000,5.2408206468981374E-5
883000,5.193260060407364E-5
884000,5.1461366076204656E-5
885000,5.099450288537444E-5
886000,5.053201103158297E-5
887000,5.007389051483027E-5
888000,4.9620141335116336E-5
889000,4.917076349244115E-5
890000,4.872575698680471E-5
891000,4.828512181820705E-5
892000,4.784885798664814E-5
893000,4.741696549212797E-5
894000,4.698944433464658E-5
895000,4.6566294514203946E-5
896000,4.614751603080007E-5
897000,4.573310888443494E-5
898000,4.532307307510858E-5
899000,4.4917408602820975E-5
900000,4.451611546757212E-5
901000,4.411919366936204E-5
902000,4.372664320819071E-5
903000,4.333846408405814E-5
904000,4.2954656296964314E-5
905000,4.2575219846909264E-5
906000,4.2200154733892965E-5
907000,4.182946095791543E-5
908000,4.146313851897664E-5
909000,4.110118741707662E-5
910000,4.0743607652215356E-5
911000,4.039039922439285E-5
912000,4.0041562133609096E-5
913000,3.969709637986411E-5
914000,3.935700196315788E-5
915000,3.90212788834904E-5
916000,3.868992714086168E-5
917000,3.836294673527173E-5
918000,3.8016681655362374E-5
919000,3.7618184421007794E-5
920000,3.722193507724937E-5
921000,3.68279336240871E-5
922000,3.643618006152098E-5
923000,3.6046674389551005E-5
924000,3.565941660817719E-5
925000,3.527440671739953E-5
926000,3.489164471721801E-5
927000,3.451113060763264E-5
928000,3.413286438864343E-5
929000,3.375684606025038E-5
930000,3.338307562245347E-5
931000,3.301155307525271E-5
932000,3.2642278418648105E-5
933000,3.227525165263966E-5
934000,3.191047277722735E-5
935000,3.15479417924112E-5
936000,3.1187658698191204E-5
937000,3.0829623494567356E-5
938000,3.0473836181539667E-5
939000,3.0120296759108128E-5
940000,2.9769005227272732E-5
941000,2.9419961586033493E-5
942000,2.9073165835390404E-5
943000,2.8728617975343475E-5
944000,2.8386318005892685E-5
945000,2.8046265927038052E-5
946000,2.7708461738779576E-5
947000,2.7372905441117243E-5
948000,2.7039597034051066E-5
949000,2.6708536517581043E-5
950000,2.6379723891707166E-5
951000,2.6053159156429453E-5
952000,2.5728842311747876E-5
953000,2.540677335766246E-5
954000,2.5086952294173195E-5
955000,2.476937912128008E-5
956000,2.4454053838983117E-5
957000,2.4140976447282306E-5
958000,2.3830146946177645E-5
959000,2.3521565335669138E-5
960000,2.321523161575678E-5
961000,2.2911145786440575E-5
962000,2.260930784772052E-5
963000,2.230971779959662E-5
964000,2.2012375642068875E-5
965000,2.1717281375137276E-5
966000,2.1424434998801828E-5
967000,2.113383651306254E-5
968000,2.0845485917919394E-5
969000,2.0559383213372406E-5
970000,2.0275528399421567E-5
971000,1.9993921476066875E-5
972000,1.9714562443308342E-5
973000,1.9437451301145957E-5
974000,1.9162588049579724E-5
975000,1.8889972688609645E-5
976000,1.8619605218235715E-5
977000,1.8351485638457943E-5
978000,1.8085613949276316E-5
979000,1.782199015069084E-5
980000,1.7560614242701517E-5
981000,1.7301486225308347E-5
982000,1.7044606098511334E-5
983000,1.6789973862310467E-5
984000,1.653758951670575E-5
985000,1.6287453061697183E-5
986000,1.6039564497284776E-5
987000,1.5793923823468515E-5
988000,1.555053104024841E-5
989000,1.5309386147624454E-5
990000,1.5070489145596648E-5
991000,1.4833840034164994E-5
992000,1.4599438813329495E-5
993000,1.4367285483090147E-5
994000,1.4137380043446949E-5
995000,1.39097224943999E-5
996000,1.368431283594901E-5
997000,1.3461151068094265E-5
998000,1.3240237190835675E-5
999000,1.3021571204173234E-5
1000000,1.280515310810695E-5
1001000,1.2590982902636814E-5
1002000,1.237906058776283E-5
1003000,1.2169386163484995E-5
1004000,1.1961959629803316E-5
1005000,1.1756780986717789E-5
1006000,1.1553850234228411E-5
1007000,1.1353167372335187E-5
1008000,1.1154732401038114E-5
1009000,1.0958545320337193E-5
1010000,1.0764606130232424E-5
1011000,1.0572914830723806E-5
1012000,1.0383471421811337E-5
1013000,1.0196275903495024E-5
1014000,1.0011328275774861E-5
1015000,9.82862853865085E-6
1016000,9.648176692122989E-6
1017000,9.46997273619128E-6
1018000,9.294016670855727E-6
1019000,9.120308496116323E-6
1020000,8.94884821197307E-6
1021000,8.779635818425967E-6
1022000,8.612671315475018E-6
1023000,8.447954703120222E-6
